playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;itmPercent;averageBuyin;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD;rbD3;rbD4;rbD5;rbRedD;profitPostRbD3;profitPostRbD4;profitPostRbD5;profitPostRbRedD
Negreanuts;675;4100;21750;108250;234;238;203;523;105;43;1;1;1;0;1;0;34.67;32.22;-65.9;1522.5;75;4175;6090;24360;27405;30450;36540;365.4;411.08;456.75;548.11;4540.4;4586.08;4631.75;4723.11
WAM888;675;-5300;67500;178600;231;225;219;526;97;46;5;1;0;0;0;0;34.22;100;11.8;4725;650;-4650;18900;75600;85050;94500;113400;1134.01;1275.76;1417.51;1701.02;-3515.99;-3374.24;-3232.49;-2948.98
BoardGGeek;675;50;19850;52250;257;216;202;529;93;49;3;1;0;0;0;0;38.07;29.41;12.26;1389.5;50;100;5558;22232;25011;27790;33348;333.48;375.17;416.85;500.23;433.48;475.17;516.85;600.23
panditueur;675;625;17075;50550;246;184;245;518;99;53;3;1;0;1;0;0;36.44;25.3;1.32;1195.25;0;625;4781;19124;21514.5;23905;28686;286.86;322.72;358.58;430.29;911.86;947.72;983.58;1055.29
Sylange_974;671;-5125;22975;62850;186;282;203;492;128;44;7;0;0;0;0;0;27.72;34.24;8.81;1608.25;50;-5075;6433;25732;28948.5;32165;38598;385.98;434.23;482.48;578.98;-4689.02;-4640.77;-4592.52;-4496.02
guimlyy;670;-1375;22175;60400;209;193;268;502;116;46;4;2;0;0;0;0;31.19;33.1;9.21;1552.25;75;-1300;6209;24836;27940.5;31045;37254;372.54;419.11;465.68;558.82;-927.46;-880.89;-834.32;-741.18
PUISSANCE 21;669;-1675;21675;60850;218;223;228;487;118;60;2;1;1;0;0;0;32.59;32.4;6.42;1517.25;25;-1650;6069;24276;27310.5;30345;36414;364.14;409.66;455.18;546.22;-1285.86;-1240.34;-1194.82;-1103.78
SEB1427;669;-1375;17725;48250;235;164;270;506;113;43;6;0;1;0;0;0;35.13;26.49;9.26;1240.75;0;-1375;4963;19852;22333.5;24815;29778;297.78;335.01;372.23;446.67;-1077.22;-1039.99;-1002.77;-928.33
LEJOKERDU92;667;650;17250;46650;242;206;219;512;96;51;7;1;0;0;0;0;36.28;25.86;9.86;1207.5;50;700;4830;19320;21735;24150;28980;289.8;326.03;362.25;434.7;989.8;1026.03;1062.25;1134.7
MOOM13;665;-3325;60375;159250;229;213;223;527;94;36;6;2;0;0;0;0;34.44;90.79;12.08;4226.25;350;-2975;16905;67620;76072.5;84525;101430;1014.31;1141.1;1267.89;1521.47;-1960.69;-1833.9;-1707.11;-1453.53
le tcho 85;665;2100;20050;55450;240;227;198;496;118;44;4;3;0;0;0;0;36.09;30.15;7.81;1403.5;50;2150;5614;22456;25263;28070;33684;336.84;378.95;421.05;505.27;2486.84;2528.95;2571.05;2655.27
FrifelinZer;662;-175;18725;51650;229;201;232;495;109;52;5;0;1;0;0;0;34.59;28.29;8.06;1310.75;50;-125;5243;20972;23593.5;26215;31458;314.58;353.91;393.23;471.87;189.58;228.91;268.23;346.87
lukyou34;660;1600;29600;79800;246;217;197;499;97;60;4;0;0;0;0;0;37.27;44.85;10.14;2072;50;1650;8288;33152;37296;41440;49728;497.28;559.45;621.61;745.93;2147.28;2209.45;2271.61;2395.93
kitkekoute;658;-300;16450;44200;247;224;187;500;100;53;5;0;0;0;0;0;37.54;25;10.44;1151.5;25;-275;4606;18424;20727;23030;27636;276.36;310.91;345.45;414.54;1.36;35.91;70.45;139.54
08NOX10US;658;3100;30450;85300;250;217;191;483;118;52;4;0;1;0;0;0;37.99;46.28;6.62;2131.5;100;3200;8526;34104;38367;42630;51156;511.57;575.51;639.46;767.35;3711.57;3775.51;3839.46;3967.35
ASDECOEUR23;656;-8000;65600;168800;216;209;231;518;99;36;2;1;0;0;0;0;32.93;100;14.23;4592;450;-7550;18368;73472;82656;91840;110208;1102.09;1239.85;1377.61;1653.14;-6447.91;-6310.15;-6172.39;-5896.86
AskickerAs09;656;-2325;21025;54800;222;247;187;504;117;32;3;0;0;0;0;0;33.84;32.05;13.12;1471.75;100;-2225;5887;23548;26491.5;29435;35322;353.22;397.38;441.53;529.84;-1871.78;-1827.62;-1783.47;-1695.16
SOUS RIRE;654;-3250;22600;62200;204;189;261;481;113;53;6;1;0;0;0;0;31.19;34.56;8.26;1582;50;-3200;6328;25312;28476;31640;37968;379.68;427.14;474.6;569.53;-2820.32;-2772.86;-2725.4;-2630.47
Patoufponpon;652;-675;57575;151950;245;195;212;500;102;47;2;1;0;0;0;0;37.58;88.31;12.03;4030.25;350;-325;16121;64484;72544.5;80605;96726;967.27;1088.18;1209.09;1450.9;642.27;763.18;884.09;1125.9
BigBetTheory;652;-750;18550;48700;245;193;214;520;88;40;3;0;1;0;0;0;37.58;28.45;12.49;1298.5;225;-525;5194;20776;23373;25970;31164;311.64;350.6;389.55;467.46;-213.36;-174.4;-135.45;-57.54
Tony_Cmister;651;1525;59475;160950;241;240;170;493;100;53;4;1;0;0;0;0;37.02;91.36;9.79;4163.25;450;1975;16653;66612;74938.5;83265;99918;999.19;1124.09;1248.99;1498.78;2974.19;3099.09;3223.99;3473.78
bellouin61;649;3050;22400;58900;277;174;198;495;110;40;4;0;0;0;0;0;42.68;34.51;12.35;1568;75;3125;6272;25088;28224;31360;37632;376.32;423.36;470.4;564.49;3501.32;3548.36;3595.4;3689.49
gueulderak;648;300;31350;85650;244;191;213;479;123;39;5;1;1;0;0;0;37.65;48.38;8.93;2194.5;50;350;8778;35112;39501;43890;52668;526.69;592.52;658.36;790.03;876.69;942.52;1008.36;1140.03
DiLeonardo;646;-1050;29300;78850;243;233;170;500;101;38;4;3;0;0;0;0;37.62;45.36;10.3;2051;50;-1000;8204;32816;36918;41020;49224;492.24;553.78;615.31;738.37;-507.76;-446.22;-384.69;-261.63
Picciotto;645;-1500;64500;173400;230;214;201;487;102;52;4;0;0;0;0;0;35.66;100;10.39;4515;550;-950;18060;72240;81270;90300;108360;1083.61;1219.06;1354.51;1625.42;133.61;269.06;404.51;675.42
CrapsBaz;643;3550;27750;73300;270;192;181;492;104;43;4;0;0;0;0;0;41.99;43.16;11.95;1942.5;50;3600;7770;31080;34965;38850;46620;466.2;524.48;582.76;699.31;4066.2;4124.48;4182.76;4299.31
-Payen-;642;72800;64200;275000;209;213;220;481;105;48;6;1;0;0;1;0;32.55;100;-42.78;4494;500;73300;17976;71904;80892;89880;107856;1078.57;1213.39;1348.21;1617.86;74378.57;74513.39;74648.21;74917.86
RiVeRShArK15;641;-725;18925;49150;235;203;203;495;108;32;5;1;0;0;0;0;36.66;29.52;13.43;1324.75;25;-700;5299;21196;23845.5;26495;31794;317.94;357.69;397.43;476.91;-382.06;-342.31;-302.57;-223.09
Vase Ectomy;639;-550;20100;54500;239;210;190;483;102;44;9;1;0;0;0;0;37.4;31.46;9.62;1407;75;-475;5628;22512;25326;28140;33768;337.68;379.89;422.1;506.53;-137.32;-95.11;-52.9;31.53
Yu-Gi-Oooooh;634;650;15850;42050;255;197;182;484;106;40;3;1;0;0;0;0;40.22;25;11.57;1109.5;225;875;4438;17752;19971;22190;26628;266.28;299.57;332.85;399.42;1141.28;1174.57;1207.85;1274.42
soispatient;632;-2875;18575;50050;219;220;193;482;97;46;6;1;0;0;0;0;34.65;29.39;10.18;1300.25;50;-2825;5201;20804;23404.5;26005;31206;312.06;351.07;390.08;468.09;-2512.94;-2473.93;-2434.92;-2356.91
marzo_45;631;-1250;19100;51300;231;200;200;469;103;54;5;0;0;0;0;0;36.61;30.27;10.47;1337;100;-1150;5348;21392;24066;26740;32088;320.88;360.99;401.1;481.32;-829.12;-789.01;-748.9;-668.68
Fenix_21;630;125;16325;43250;246;246;138;486;94;47;3;0;0;0;0;0;39.05;25.91;11.69;1142.75;100;225;4571;18284;20569.5;22855;27426;274.26;308.55;342.83;411.39;499.26;533.55;567.83;636.39
-la dinde-;630;-1575;17975;46650;223;249;158;488;103;35;2;2;0;0;0;0;35.4;28.53;13.49;1258.25;150;-1425;5033;20132;22648.5;25165;30198;301.98;339.73;377.48;452.97;-1123.02;-1085.27;-1047.52;-972.03
Foufurieux06;629;900;62900;173600;222;164;243;454;123;46;6;0;0;0;0;0;35.29;100;8;4403;500;1400;17612;70448;79254;88060;105672;1056.73;1188.82;1320.91;1585.1;2456.73;2588.82;2720.91;2985.1
Ranouna;629;2000;35400;102600;213;196;220;461;102;59;3;3;1;0;0;0;33.86;56.28;3.39;2478;150;2150;9912;39648;44604;49560;59472;594.73;669.07;743.41;892.09;2744.73;2819.07;2893.41;3042.09
laviperedu13;628;-650;23050;63050;223;236;169;469;107;46;6;0;0;0;0;0;35.51;36.7;8.82;1613.5;50;-600;6454;25816;29043;32270;38724;387.24;435.65;484.05;580.87;-212.76;-164.35;-115.95;-19.13
7lucky7;628;-525;24075;71500;223;221;184;460;112;45;9;1;0;1;0;0;35.51;38.34;1;1685.25;50;-475;6741;26964;30334.5;33705;40446;404.46;455.02;505.58;606.7;-70.54;-19.98;30.58;131.7
sniper 78;626;-2875;16125;42850;195;171;260;470;110;43;3;0;0;0;0;0;31.15;25.76;11.42;1128.75;50;-2825;4515;18060;20317.5;22575;27090;270.9;304.77;338.63;406.35;-2554.1;-2520.23;-2486.37;-2418.65
NicoFloflo;625;-13300;62500;161200;192;234;199;488;97;38;2;0;0;0;0;0;30.72;100;14.03;4375;650;-12650;17500;70000;78750;87500;105000;1050.01;1181.26;1312.51;1575.02;-11599.99;-11468.74;-11337.49;-11074.98
EtBoOoOm15;625;625;18475;49650;234;200;191;480;99;42;3;1;0;0;0;0;37.44;29.56;10.42;1293.25;100;725;5173;20692;23278.5;25865;31038;310.38;349.18;387.98;465.57;1035.38;1074.18;1112.98;1190.57
P0iss0nss;624;-5800;62400;168200;209;232;183;464;111;45;4;0;0;0;0;0;33.49;100;10.15;4368;750;-5050;17472;69888;78624;87360;104832;1048.33;1179.37;1310.41;1572.5;-4001.67;-3870.63;-3739.59;-3477.5
hachibalde;622;1250;16300;43950;247;189;186;476;93;48;4;1;0;0;0;0;39.71;26.21;10.12;1141;75;1325;4564;18256;20538;22820;27384;273.84;308.07;342.3;410.76;1598.84;1633.07;1667.3;1735.76
8iRoguH;620;125;16675;43550;240;200;180;486;91;38;4;1;0;0;0;0;38.71;26.9;12.94;1167.25;75;200;4669;18676;21010.5;23345;28014;280.14;315.16;350.18;420.21;480.14;515.16;550.18;620.21
leldorado;618;800;19350;52200;228;183;207;467;98;50;3;0;0;0;0;0;36.89;31.31;10.08;1354.5;50;850;5418;21672;24381;27090;32508;325.08;365.72;406.35;487.62;1175.08;1215.72;1256.35;1337.62
Alesmith;616;275;21925;58000;234;217;165;473;102;35;4;2;0;0;0;0;37.99;35.59;11.82;1534.75;25;300;6139;24556;27625.5;30695;36834;368.34;414.39;460.43;552.52;668.34;714.39;760.43;852.52
Aylov Urwife;616;150;19950;52650;236;209;171;472;94;46;4;0;0;0;0;0;38.31;32.39;12.03;1396.5;100;250;5586;22344;25137;27930;33516;335.16;377.06;418.95;502.75;585.16;627.06;668.95;752.75
IamHaku;613;25550;25250;316200;210;235;168;466;103;40;3;0;0;0;0;1;34.26;41.19;-317.43;1767.5;100;25650;7070;28280;31815;35350;42420;424.2;477.23;530.26;636.31;26074.2;26127.23;26180.26;26286.31
Finalgig;613;800;25550;65850;232;176;205;467;110;33;3;0;0;0;0;0;37.85;41.68;14.09;1788.5;75;875;7154;28616;32193;35770;42924;429.24;482.9;536.56;643.87;1304.24;1357.9;1411.56;1518.87
gibonFRUITE;612;1200;61200;170400;232;197;183;452;104;49;5;2;0;0;0;0;37.91;100;7.19;4284;500;1700;17136;68544;77112;85680;102816;1028.17;1156.69;1285.21;1542.26;2728.17;2856.69;2985.21;3242.26
compasole;612;-2050;54250;138500;225;193;194;486;90;34;1;1;0;0;0;0;36.76;88.64;14.9;3797.5;400;-1650;15190;60760;68355;75950;91140;911.41;1025.34;1139.26;1367.11;-738.59;-624.66;-510.74;-282.89
Doug21;611;-500;16050;42600;220;191;200;469;95;40;7;0;0;0;0;0;36.01;26.27;11.53;1123.5;50;-450;4494;17976;20223;22470;26964;269.64;303.35;337.05;404.46;-180.36;-146.65;-112.95;-45.54
Raf266;611;675;24325;66050;226;194;191;464;92;52;2;1;0;0;0;0;36.99;39.81;9.49;1702.75;50;725;6811;27244;30649.5;34055;40866;408.66;459.75;510.83;613;1133.66;1184.75;1235.83;1338
Kusse-Kurt;611;125;21775;60000;228;206;177;461;90;54;6;0;0;0;0;0;37.32;35.64;8.15;1524.25;50;175;6097;24388;27436.5;30485;36582;365.82;411.55;457.28;548.74;540.82;586.55;632.28;723.74
MacMalouff;611;475;15825;44200;214;248;149;444;101;61;5;0;0;0;0;0;35.02;25.9;6.9;1107.75;25;500;4431;17724;19939.5;22155;26586;265.86;299.1;332.33;398.79;765.86;799.1;832.33;898.79
Alsa57;610;-1400;15550;43050;195;158;257;441;116;47;6;0;0;0;0;0;31.97;25.49;7.72;1088.5;50;-1350;4354;17416;19593;21770;26124;261.24;293.9;326.55;391.86;-1088.76;-1056.1;-1023.45;-958.14
guigui6283;608;800;17200;70550;219;177;212;464;101;35;7;0;0;0;1;0;36.02;28.29;-36.72;1204;150;950;4816;19264;21672;24080;28896;288.96;325.08;361.2;433.44;1238.96;1275.08;1311.2;1383.44
Manu__b;608;-7600;60800;156200;208;236;164;479;85;44;0;0;0;0;0;0;34.21;100;14.36;4256;500;-7100;17024;68096;76608;85120;102144;1021.45;1149.13;1276.81;1532.18;-6078.55;-5950.87;-5823.19;-5567.82
figa2a;607;-1600;19750;52500;208;208;191;466;91;46;3;1;0;0;0;0;34.27;32.54;11.39;1382.5;125;-1475;5530;22120;24885;27650;33180;331.8;373.28;414.75;497.7;-1143.2;-1101.72;-1060.25;-977.3
Jango-fett;607;350;23450;64900;217;140;250;455;106;39;6;1;0;0;0;0;35.75;38.63;7.75;1641.5;75;425;6566;26264;29547;32830;39396;393.96;443.21;492.45;590.95;818.96;868.21;917.45;1015.95
canard nord;607;1650;43800;128250;191;196;220;448;89;61;6;2;0;1;0;0;31.47;72.16;2.4;3066;275;1925;12264;49056;55188;61320;73584;735.85;827.83;919.81;1103.77;2660.85;2752.83;2844.81;3028.77
XxpoloxX;605;875;20625;59000;201;194;210;471;99;29;3;2;0;1;0;0;33.22;34.09;4.65;1443.75;75;950;5775;23100;25987.5;28875;34650;346.5;389.82;433.13;519.76;1296.5;1339.82;1383.13;1469.76
tub55;604;-7725;52625;134450;205;165;234;481;83;35;5;0;0;0;0;0;33.94;87.13;14.84;3683.75;400;-7325;14735;58940;66307.5;73675;88410;884.11;994.62;1105.14;1326.16;-6440.89;-6330.38;-6219.86;-5998.84
brekeke;602;-1250;15050;40900;217;199;186;466;86;45;4;0;1;0;0;0;36.05;25;9.41;1053.5;225;-1025;4214;16856;18963;21070;25284;252.84;284.45;316.05;379.26;-772.16;-740.55;-708.95;-645.74
keikogi;601;-2650;18300;48550;199;173;229;466;89;42;3;1;0;0;0;0;33.11;30.45;11.57;1281;50;-2600;5124;20496;23058;25620;30744;307.44;345.87;384.3;461.16;-2292.56;-2254.13;-2215.7;-2138.84
Jean cule...;601;-250;18550;50300;222;200;179;447;102;46;6;0;0;0;0;0;36.94;30.87;9.61;1298.5;25;-225;5194;20776;23373;25970;31164;311.64;350.6;389.55;467.46;86.64;125.6;164.55;242.46
ljeff;599;-3050;17450;45800;189;247;163;459;89;48;3;0;0;0;0;0;31.55;29.13;12.51;1221.5;25;-3025;4886;19544;21987;24430;29316;293.16;329.81;366.45;439.74;-2731.84;-2695.19;-2658.55;-2585.26
Ababurre;599;-1100;44250;119300;214;177;208;458;89;45;7;0;0;0;0;0;35.73;73.87;10.13;3097.5;275;-825;12390;49560;55755;61950;74340;743.41;836.33;929.26;1115.11;-81.59;11.33;104.26;290.11
Renatojunior;598;-650;17750;46750;208;168;222;458;102;34;3;1;0;0;0;0;34.78;29.68;12.21;1242.5;50;-600;4970;19880;22365;24850;29820;298.2;335.48;372.75;447.3;-301.8;-264.52;-227.25;-152.7
lapaesana83;598;-7400;59800;162600;203;178;217;451;98;42;6;1;0;0;0;0;33.95;100;9.36;4186;650;-6750;16744;66976;75348;83720;100464;1004.65;1130.23;1255.81;1506.98;-5745.35;-5619.77;-5494.19;-5243.02
noa2708;597;-725;22025;58950;218;191;188;461;86;40;10;0;0;0;0;0;36.52;36.89;10.78;1541.75;100;-625;6167;24668;27751.5;30835;37002;370.02;416.28;462.53;555.04;-254.98;-208.72;-162.47;-69.96
Patat2forain;592;-650;17350;47400;202;190;200;429;114;45;4;0;0;0;0;0;34.12;29.31;8.93;1214.5;25;-625;4858;19432;21861;24290;29148;291.48;327.92;364.35;437.22;-333.52;-297.08;-260.65;-187.78
mAD le BaRGe;592;-2650;16750;50500;184;185;223;437;103;47;4;0;0;1;0;0;31.08;28.29;-0.5;1172.5;75;-2575;4690;18760;21105;23450;28140;281.4;316.58;351.75;422.1;-2293.6;-2258.42;-2223.25;-2152.9
steve-larnaq;588;-50;14700;40200;204;187;197;436;105;41;5;1;0;0;0;0;34.69;25;8.84;1029;150;100;4116;16464;18522;20580;24696;246.96;277.83;308.7;370.44;346.96;377.83;408.7;470.44
YAMA1600;586;-1800;21250;58200;204;217;165;452;92;36;4;1;1;0;0;0;34.81;36.26;8.71;1487.5;0;-1800;5950;23800;26775;29750;35700;357;401.63;446.25;535.51;-1443;-1398.37;-1353.75;-1264.49
grossseD1nde;584;-1550;17100;45800;199;229;156;447;91;40;6;0;0;0;0;0;34.08;29.28;10.72;1197;225;-1325;4788;19152;21546;23940;28728;287.28;323.19;359.1;430.92;-1037.72;-1001.81;-965.9;-894.08
padon14;584;425;15225;41650;208;210;166;433;95;51;5;0;0;0;0;0;35.62;26.07;8.81;1065.75;75;500;4263;17052;19183.5;21315;25578;255.78;287.76;319.73;383.67;755.78;787.76;819.73;883.67
_All4PokR_;583;1275;39575;107300;208;155;220;446;92;39;4;2;0;0;0;0;35.68;67.88;9.62;2770.25;175;1450;11081;44324;49864.5;55405;66486;664.87;747.97;831.08;997.3;2114.87;2197.97;2281.08;2447.3
mario0000079;578;-1050;14450;38500;204;204;170;434;98;45;1;0;0;0;0;0;35.29;25;11.19;1011.5;50;-1000;4046;16184;18207;20230;24276;242.76;273.11;303.45;364.14;-757.24;-726.89;-696.55;-635.86
squali44;578;-1500;24300;65950;190;230;158;436;96;41;4;0;1;0;0;0;32.87;42.04;9.53;1701;0;-1500;6804;27216;30618;34020;40824;408.24;459.27;510.31;612.37;-1091.76;-1040.73;-989.69;-887.63
AiiAAKKPIPI;575;-1025;15075;40500;196;198;181;431;98;45;0;1;0;0;0;0;34.09;26.22;10.45;1055.25;50;-975;4221;16884;18994.5;21105;25326;253.26;284.92;316.58;379.89;-721.74;-690.08;-658.42;-595.11
OhMyGuruuu;575;-350;41700;109800;227;184;164;446;80;49;0;0;0;0;0;0;39.48;72.52;12.23;2919;200;-150;11676;46704;52542;58380;70056;700.57;788.14;875.71;1050.85;550.57;638.14;725.71;900.85
MANCITY1984;574;-1225;18025;47300;198;180;196;445;86;37;5;1;0;0;0;0;34.49;31.4;12.53;1261.75;25;-1200;5047;20188;22711.5;25235;30282;302.82;340.68;378.53;454.23;-897.18;-859.32;-821.47;-745.77
Orel127mx;574;-425;17125;45800;208;205;161;431;103;38;1;1;0;0;0;0;36.24;29.83;10.85;1198.75;100;-325;4795;19180;21577.5;23975;28770;287.7;323.67;359.63;431.55;-37.3;-1.33;34.63;106.55
Ramiere;572;-3525;36825;101950;200;182;190;433;82;45;11;1;0;0;0;0;34.97;64.38;7.72;2577.75;50;-3475;10311;41244;46399.5;51555;61866;618.67;696;773.33;928;-2856.33;-2779;-2701.67;-2547
thebutcher38;571;-525;17375;47400;196;181;194;428;94;42;7;0;0;0;0;0;34.33;30.43;9.06;1216.25;50;-475;4865;19460;21892.5;24325;29190;291.9;328.39;364.88;437.85;-183.1;-146.61;-110.12;-37.15
The kingO;569;-1000;24900;68400;199;197;173;423;97;41;7;1;0;0;0;0;34.97;43.76;8.43;1743;150;-850;6972;27888;31374;34860;41832;418.32;470.61;522.91;627.49;-431.68;-379.39;-327.09;-222.51
J2li3n;567;-1125;14325;40000;192;188;187;418;91;52;5;1;0;0;0;0;33.86;25.26;6.92;1002.75;100;-1025;4011;16044;18049.5;20055;24066;240.66;270.75;300.83;360.99;-784.34;-754.25;-724.17;-664.01
Crashfan;567;-825;14175;37050;205;194;168;434;100;29;4;0;0;0;0;0;36.16;25;12.87;992.25;75;-750;3969;15876;17860.5;19845;23814;238.14;267.91;297.68;357.21;-511.86;-482.09;-452.32;-392.79
paye cafard;566;-8100;48700;131200;186;203;177;441;75;45;4;1;0;0;0;0;32.86;86.04;10.2;3409;450;-7650;13636;54544;61362;68180;81816;818.17;920.44;1022.71;1227.25;-6831.83;-6729.56;-6627.29;-6422.75
Lydie des L5;565;-6100;56500;153200;189;191;185;423;97;38;7;0;0;0;0;0;33.45;100;9.62;3955;450;-5650;15820;63280;71190;79100;94920;949.21;1067.86;1186.51;1423.81;-4700.79;-4582.14;-4463.49;-4226.19
shakkkiraa;564;-1725;17425;46700;194;166;204;427;93;39;5;0;0;0;0;0;34.4;30.9;10.66;1219.75;75;-1650;4879;19516;21955.5;24395;29274;292.74;329.34;365.93;439.11;-1357.26;-1320.66;-1284.07;-1210.89
bable06;563;-2500;18750;51350;173;125;265;417;93;47;6;0;0;0;0;0;30.73;33.3;8.71;1312.5;50;-2450;5250;21000;23625;26250;31500;315;354.38;393.75;472.5;-2135;-2095.62;-2056.25;-1977.5
SEGOMAN;563;-2350;16200;44300;168;172;223;420;108;31;2;1;1;0;0;0;29.84;28.77;8.85;1134;0;-2350;4536;18144;20412;22680;27216;272.16;306.18;340.2;408.24;-2077.84;-2043.82;-2009.8;-1941.76
FeLiNFer-AS;562;-450;19750;53950;204;173;185;428;90;38;3;3;0;0;0;0;36.3;35.14;8.95;1382.5;0;-450;5530;22120;24885;27650;33180;331.8;373.28;414.75;497.7;-118.2;-76.72;-35.25;47.7
AAnittt22;562;1425;16825;46200;220;163;179;415;92;49;6;0;0;0;0;0;39.15;29.94;8.47;1177.75;50;1475;4711;18844;21199.5;23555;28266;282.66;318;353.33;423.99;1757.66;1793;1828.33;1898.99
Matslide;557;-100;14850;40450;210;195;152;416;90;45;5;1;0;0;0;0;37.7;26.66;9.2;1039.5;50;-50;4158;16632;18711;20790;24948;249.48;280.67;311.85;374.22;199.48;230.67;261.85;324.22
AdriPerrine;557;-2100;19850;55050;191;204;162;424;87;37;7;1;1;0;0;0;34.29;35.64;7.56;1389.5;50;-2050;5558;22232;25011;27790;33348;333.48;375.17;416.85;500.23;-1716.52;-1674.83;-1633.15;-1549.77
papier fesse;555;825;14225;38400;211;196;148;413;97;43;2;0;0;0;0;0;38.02;25.63;10.02;995.75;75;900;3983;15932;17923.5;19915;23898;238.98;268.86;298.73;358.47;1138.98;1168.86;1198.73;1258.47
Ichbintapis;554;400;14650;38600;224;185;145;430;84;34;6;0;0;0;0;0;40.43;26.44;12.17;1025.5;0;400;4102;16408;18459;20510;24612;246.12;276.89;307.65;369.18;646.12;676.89;707.65;769.18
G4NG B4NG;550;-3375;41175;113050;193;177;180;423;84;39;3;0;1;0;0;0;35.09;74.86;8.48;2882.25;250;-3125;11529;46116;51880.5;57645;69174;691.75;778.22;864.68;1037.62;-2433.25;-2346.78;-2260.32;-2087.38
CallMoiSnake;549;-1625;13725;38400;183;192;174;408;93;43;4;0;1;0;0;0;33.33;25;6.74;960.75;150;-1475;3843;15372;17293.5;19215;23058;230.58;259.41;288.23;345.87;-1244.42;-1215.59;-1186.77;-1129.13
Volatar2k16;549;-2825;16675;45850;160;217;172;412;83;51;2;1;0;0;0;0;29.14;30.37;8.35;1167.25;50;-2775;4669;18676;21010.5;23345;28014;280.14;315.16;350.18;420.21;-2494.86;-2459.84;-2424.82;-2354.79
112233;547;4400;39850;107100;212;175;160;414;89;40;4;0;0;0;0;0;38.76;72.85;10.41;2789.5;325;4725;11158;44632;50211;55790;66948;669.49;753.17;836.86;1004.23;5394.49;5478.17;5561.86;5729.23
Xbet;545;500;54500;148600;198;187;160;407;98;35;3;2;0;0;0;0;36.33;100;9.11;3815;450;950;15260;61040;68670;76300;91560;915.61;1030.06;1144.51;1373.41;1865.61;1980.06;2094.51;2323.41
blade67;544;-2650;14350;39000;171;207;166;398;98;45;3;0;0;0;0;0;31.43;26.38;9.41;1004.5;50;-2600;4018;16072;18081;20090;24108;241.08;271.22;301.35;361.62;-2358.92;-2328.78;-2298.65;-2238.38
Lamigraine69;542;775;22125;63100;202;198;142;398;83;53;8;0;0;0;0;0;37.27;40.82;4.93;1548.75;75;850;6195;24780;27877.5;30975;37170;371.7;418.17;464.63;557.56;1221.7;1268.17;1314.63;1407.56
Star_IOM;542;-4800;54200;152200;178;201;163;408;89;40;2;2;1;0;0;0;32.84;100;6.4;3794;550;-4250;15176;60704;68292;75880;91056;910.57;1024.39;1138.21;1365.85;-3339.43;-3225.61;-3111.79;-2884.15
Ahura Dyke;540;-3400;24250;67650;168;209;163;409;78;44;8;1;0;0;0;0;31.11;44.91;7.01;1697.5;150;-3250;6790;27160;30555;33950;40740;407.4;458.33;509.26;611.11;-2842.6;-2791.67;-2740.74;-2638.89
KarolisK;537;2000;14000;37000;228;183;126;418;78;37;4;0;0;0;0;0;42.46;26.07;11.9;980;50;2050;3920;15680;17640;19600;23520;235.2;264.6;294;352.8;2285.2;2314.6;2344;2402.8
Ba88con;534;-950;33800;89850;191;212;131;402;94;33;4;1;0;0;0;0;35.77;63.3;11.39;2366;225;-725;9464;37856;42588;47320;56784;567.85;638.83;709.81;851.77;-157.15;-86.17;-15.19;126.77
Biscotto06;534;-4000;53400;143200;188;173;173;404;90;34;6;0;0;0;0;0;35.21;100;10.61;3738;550;-3450;14952;59808;67284;74760;89712;897.13;1009.27;1121.41;1345.69;-2552.87;-2440.73;-2328.59;-2104.31
dolipran;534;-2000;53400;144200;190;201;143;405;87;39;1;2;0;0;0;0;35.58;100;9.99;3738;450;-1550;14952;59808;67284;74760;89712;897.13;1009.27;1121.41;1345.69;-652.87;-540.73;-428.59;-204.31
Danyoo;533;-425;14275;37900;199;182;152;414;73;41;5;0;0;0;0;0;37.34;26.78;11.5;999.25;75;-350;3997;15988;17986.5;19985;23982;239.82;269.8;299.78;359.73;-110.18;-80.2;-50.22;9.73
_Saudade_;532;-800;13300;35700;188;191;153;397;90;44;1;0;0;0;0;0;35.34;25;10.53;931;75;-725;3724;14896;16758;18620;22344;223.44;251.37;279.3;335.16;-501.56;-473.63;-445.7;-389.84
TreezyBaby9;532;-1925;22325;58500;190;175;167;401;96;33;1;1;0;0;0;0;35.71;41.96;12.65;1562.75;125;-1800;6251;25004;28129.5;31255;37506;375.06;421.95;468.83;562.6;-1424.94;-1378.05;-1331.17;-1237.4
5OOk.7up;531;100;18900;52250;188;141;202;401;92;34;3;1;0;0;0;0;35.4;35.59;7.85;1323;100;200;5292;21168;23814;26460;31752;317.52;357.21;396.9;476.28;517.52;557.21;596.9;676.28
diazou30150;530;5275;29925;80550;220;154;156;400;93;34;2;1;0;0;0;0;41.51;56.46;10.28;2094.75;200;5475;8379;33516;37705.5;41895;50274;502.75;565.59;628.43;754.12;5977.75;6040.59;6103.43;6229.12
